,is_fraud
955968,0
117859,0
701640,0
1176975,0
194789,0
1127013,0
386207,0
1234118,0
1194739,0
102831,0
125392,0
1006538,0
1025460,0
719388,0
330657,0
269639,0
1219078,1
85390,0
257067,0
659185,0
898550,0
28409,0
136918,0
878081,0
1036191,0
24778,0
490402,0
717960,0
438614,0
1056964,0
906434,0
360829,0
857155,0
184997,0
1196960,0
615464,0
160350,0
1001818,0
460952,0
947485,0
290660,0
222561,0
1110175,0
245023,0
64994,0
973353,0
203014,0
21137,0
26502,0
625503,0
491947,0
1091469,0
1181825,0
924382,0
583630,0
374426,0
1128257,0
210396,0
449197,0
160963,0
1274163,0
913435,0
1023578,0
326859,0
1287600,0
786075,0
363077,0
118664,0
415427,0
833173,0
1247802,0
1126788,0
15823,0
116237,0
1128649,0
391000,0
80733,0
295637,0
650177,0
24731,0
1255211,0
230348,0
229706,0
1089233,0
221087,0
708110,0
275875,0
266939,0
520345,0
891583,0
959156,0
697546,0
38734,0
1073256,0
675638,0
494986,0
749431,0
567628,0
71431,0
68950,0
754738,0
1120112,0
1186001,0
454412,0
998400,0
1190765,0
1178722,0
228741,0
424987,0
238278,0
745512,0
605005,0
1171872,0
1131491,0
676915,0
230751,0
180196,0
775685,0
208793,0
1033215,0
1034467,0
219037,0
534587,0
755318,0
713275,0
1287176,0
1228661,0
27899,0
354728,0
664732,0
497389,0
689275,0
954765,0
955086,0
290807,0
799930,0
905786,0
872721,0
368816,0
783602,0
1044598,0
1271989,0
1185467,0
513162,0
159268,0
385337,0
1198729,0
1046130,0
937343,0
726861,0
603148,0
102374,0
945691,0
193538,0
388633,0
730381,0
1270666,0
648775,0
150797,0
131522,0
995263,0
53436,0
573868,0
1252788,0
787754,0
943951,0
989793,0
526596,0
340153,0
608890,0
981984,0
421084,0
510759,0
812153,0
1257943,0
37810,0
644334,0
765166,0
1021348,0
580697,0
800512,0
1023753,0
723571,0
929898,0
645210,0
553647,0
507100,0
272664,0
594932,0
841289,0
380117,0
698738,0
53696,0
780156,0
904023,0
620722,0
548002,0
258548,0
620632,0
516442,0
902331,0
1129130,0
1273933,0
408878,0
512015,0
453020,0
256364,0
154966,0
1144531,0
154895,0
988484,0
267914,0
602916,0
162658,0
512043,0
1031315,0
751537,0
866224,0
307814,0
371882,0
1140695,0
473740,0
1071821,0
340369,0
320419,0
559013,0
235774,0
489344,0
793666,0
959165,0
934209,0
95938,0
455209,0
509250,0
694937,0
878641,0
752581,0
146520,0
1030307,0
678218,0
884725,0
689972,0
43359,0
405417,0
687064,0
591991,0
1184596,0
111100,0
338595,0
504319,0
1285960,0
617621,0
859995,0
770520,0
214692,0
808355,0
305576,0
115629,0
1266973,0
914053,0
672146,0
29061,0
561269,0
845294,0
1206531,0
970978,0
1092306,0
1043413,0
1118256,0
1271766,0
875255,0
688570,0
1045191,0
299490,0
1207932,0
755638,0
1171170,1
279666,0
629673,0
1206987,0
1025872,0
508856,0
1039152,0
874553,0
512685,0
1005069,0
449778,0
685709,0
492353,0
1127586,0
680142,0
1259575,0
421998,0
477094,0
679508,0
96711,0
419504,0
789551,0
1050466,0
1273818,0
934433,0
809478,0
66138,0
515041,0
774053,0
92513,0
603479,0
631352,0
1257052,0
732960,0
237892,0
1070534,0
877370,0
894346,0
932837,0
286739,0
1256056,0
1279377,0
356789,0
413482,0
667514,0
724306,0
198861,0
298426,0
84234,0
487242,0
13110,0
946631,0
621533,0
326332,0
414569,0
170555,0
659880,0
314839,0
208705,0
360863,0
68119,0
985081,0
1248616,0
906975,0
121877,0
433934,0
541183,0
86351,0
201311,0
106817,0
1195168,0
660192,0
505306,0
892092,0
1204029,0
1208834,0
987807,0
998325,0
534415,0
49980,0
734719,0
142636,0
1196963,0
47579,0
469354,0
422838,0
1015850,0
697795,0
8095,0
1095184,0
881926,0
1064610,0
860812,0
756150,0
411184,0
8741,0
1119341,0
756759,0
751324,0
52812,0
246430,0
182618,0
424769,0
422284,0
108221,0
63371,0
1087051,0
446828,0
869389,0
1172585,0
23211,0
741220,0
796852,0
43420,0
1059408,0
1042994,0
933289,0
771186,0
1233537,0
108776,0
1150667,0
1151405,0
231031,0
1097098,0
1216830,0
189149,0
1036657,0
633243,0
254298,0
56453,0
207472,0
630052,0
249425,0
451490,0
1105784,0
1252264,0
288189,0
1156448,0
842582,0
633970,0
771942,0
720910,0
348245,0
1035148,0
206517,0
151851,0
1286856,0
1264660,0
1280598,0
537716,0
185352,0
550545,0
353580,0
871188,0
949044,1
722471,0
501948,0
1017648,0
244215,0
112753,0
1035513,0
317951,0
811770,0
557825,0
538584,0
253019,0
603414,0
788703,0
272858,0
1059493,0
75050,0
873728,0
900183,0
129976,0
174793,0
699237,0
367342,0
105972,0
302783,0
811889,0
483173,0
749122,0
56449,0
130713,0
393487,0
1188080,0
477753,0
261036,0
1248213,0
1049974,0
1251445,0
1200810,0
673099,0
332962,0
999844,0
1120909,0
219635,0
421119,0
360543,0
1081116,0
464247,0
430999,0
537506,0
133437,0
553285,0
825440,0
1184370,0
964392,0
785918,0
997178,0
755643,0
1186800,0
501638,0
146167,0
1031484,0
511926,0
458563,0
889069,0
1285894,0
610340,0
407181,0
1212369,0
1191813,0
649826,0
1258690,0
638613,0
106551,0
1010348,0
46334,0
602517,0
421777,0
1293925,0
1066108,0
191825,0
912078,0
39798,0
1041876,0
550581,0
796383,0
323524,0
252755,0
1167401,0
556500,0
1005864,0
1252122,0
989898,0
1077887,0
555885,0
410094,0
981570,0
35612,0
189162,0
1223553,0
625077,0
1197925,0
731484,0
1003668,0
966444,0
1084924,0
47800,0
878219,0
67622,0
451145,0
78982,0
1262682,0
1143137,0
825581,0
811796,0
374027,0
85306,0
1154350,0
1184420,0
363257,0
1144625,0
606323,0
901657,0
919454,0
233185,0
919855,0
1002994,0
1255568,0
621268,0
1014032,0
1110893,0
1274759,0
463799,0
281461,0
710442,0
447162,0
661492,0
390375,0
184323,0
835129,0
688402,0
25058,0
1215620,0
839687,0
718968,0
925480,0
83655,0
883029,0
629399,0
821087,0
732227,0
1155262,0
52263,0
1054539,0
626794,0
285475,0
831587,0
157319,0
1232791,0
49426,0
1083825,0
681751,0
660928,0
1053904,0
976298,0
233625,0
743220,0
857853,0
654988,0
372921,0
216033,0
409510,0
652060,0
694632,0
826729,0
389903,0
1088465,0
1131517,0
259281,0
4801,0
289694,0
1060490,0
1154738,0
543947,0
984708,0
38483,0
174980,0
614341,0
518236,0
63650,0
994876,0
1007137,0
1015017,0
16232,0
1165794,0
133398,0
69155,0
180725,0
794028,0
290309,0
431182,0
174508,0
402137,0
779236,0
1023448,0
1201847,0
915074,0
395720,0
868323,0
867139,0
402621,0
517324,0
752666,0
247497,0
1187310,0
110077,0
158293,0
449594,0
945308,0
23624,0
716040,0
73978,0
445390,0
682527,0
67970,0
1257201,0
714894,0
204839,0
1092676,0
174579,0
161732,0
1215958,0
333415,0
321810,0
125307,0
68000,0
294975,0
688405,0
832510,0
359344,0
580422,0
1129727,0
667836,0
427466,0
334253,0
1163742,0
1127826,0
1009785,0
1072966,0
193612,0
464228,0
501087,0
917414,0
834757,0
920423,0
373107,0
176658,0
1134785,0
123373,0
130300,0
565007,0
1090525,0
311423,0
1102526,0
770454,0
852719,0
902227,0
521397,1
465631,0
989577,0
634941,0
474574,0
796506,0
711779,0
291368,0
546647,0
59930,0
871363,0
544712,0
126346,0
901491,0
202352,0
1220006,0
340867,0
470326,0
972169,0
336283,0
198431,0
716906,1
53211,0
1202838,0
65621,0
501489,0
499093,0
684900,0
663673,0
513177,0
1267156,0
570196,0
168213,0
596560,0
368978,0
1109800,0
669117,0
751798,0
914301,0
186091,0
431531,0
1067634,0
143617,0
573425,0
30019,0
1196407,0
306602,0
620658,0
484425,0
436738,0
885025,0
181825,0
399278,0
949027,0
402363,0
221736,0
299502,0
806735,0
567346,0
615962,0
639082,0
667730,0
714696,0
744288,0
754166,0
665703,0
1255188,0
404725,0
837223,0
110536,0
442816,0
751903,0
305282,0
392702,0
791313,0
1120272,0
1274117,0
433088,0
491190,0
868431,0
275090,0
52278,0
1263154,0
414538,0
752243,0
1069928,0
574584,0
506023,0
771141,0
300416,0
742996,0
800460,0
1159432,0
647627,0
245521,0
243644,0
74439,0
927902,0
319300,0
1134950,0
1005385,0
981478,0
645283,0
1020327,0
960142,0
861800,0
536509,0
35655,0
613237,0
530189,0
726168,0
265465,0
471651,0
930675,0
810289,0
121400,0
114262,0
1162916,0
114166,0
329874,0
311696,0
25662,0
1127434,0
880745,0
366485,0
446656,0
1264981,0
126582,0
936048,0
32289,0
1063951,0
701220,0
709261,0
477810,0
548912,0
549946,0
579344,0
369905,0
1085748,0
900246,0
690714,0
540885,0
958932,0
82605,0
26862,0
473019,0
652190,0
1237192,0
246936,0
886036,0
346856,0
809819,0
440881,0
826105,0
22141,0
562812,0
735645,0
275821,0
321982,0
660970,0
803282,0
1000983,1
789530,0
466370,0
1108312,0
1130818,0
1292546,0
26834,0
324366,0
278799,0
965593,0
762631,0
630742,0
378545,0
910236,1
517304,0
312631,0
456571,0
1012399,0
1191006,0
764944,0
415391,0
639197,0
210593,0
1214327,0
1125334,0
597182,0
555402,0
1106548,0
224384,0
1244520,0
25850,0
37191,0
62948,0
201335,0
124694,0
125976,0
838656,0
90227,0
1031165,0
626800,0
1010317,0
1096224,0
761130,0
953897,0
304283,0
16285,0
1000274,0
1016954,0
793495,0
745434,0
549184,0
280541,0
481417,0
915165,0
460834,0
378894,0
1226845,0
384660,0
111786,0
1205682,0
859526,0
792038,0
362984,0
1105071,0
840356,0
674626,0
1119488,0
271189,0
477055,0
1192650,0
403502,0
313796,0
692064,0
1169003,0
973166,0
70285,0
594582,0
1242112,0
30792,0
42902,0
740170,0
1072929,0
647238,0
812584,0
933279,0
516000,0
753537,0
376084,0
1141580,0
838727,0
1273805,0
793927,0
1271349,0
591731,0
45308,0
876337,0
567884,0
1132036,0
121558,0
702628,0
757981,0
412050,0
635724,0
70233,0
840095,0
390112,0
785056,0
111241,0
147680,0
1173295,0
412176,0
211442,0
804285,0
443474,0
444793,0
846067,0
114312,0
137996,0
430660,0
328218,0
941054,0
622424,0
171312,0
1070434,0
37454,0
209001,0
713404,0
1036898,0
1158607,0
356827,0
98905,0
1242627,0
848787,0
612007,0
80068,0
238672,0
84011,0
1220133,0
1210843,0
345746,0
287853,0
298093,0
718458,0
24650,0
355788,0
1243291,0
1253606,0
1090608,0
133266,0
398384,0
700452,0
377429,0
1142239,0
1195916,0
790785,0
269497,0
398456,0
1184536,0
837744,0
492418,0
479076,0
415063,0
1262019,0
164437,0
899170,0
136498,0
847747,0
434991,0
151846,0
336176,0
1116456,0
1058900,0
3455,0
1212756,0
993873,0
1275710,0
931484,0
354980,0
505694,0
655510,0
756895,0
331653,0
566082,0
1272161,0
135303,0
298311,0
62274,0
523671,0
920569,0
1279140,0
931507,0
333428,0
770103,0
919564,0
1053002,0
960652,0
783850,0
677670,0
978169,0
44287,0
207704,0
695333,0
252075,0
1068007,0
117533,0
323723,0
868504,0
837433,0
1151132,0
624797,0
512203,0
805184,0
538997,0
955420,0
538661,0
487415,0
723511,0
1102517,0
540698,0
308701,0
469761,0
938311,0
1168195,0
523750,0
579463,0
753277,0
120739,0
263437,0
384689,0
941860,0
531967,0
951661,0
1175661,0
1143823,0
332605,0
562260,0
1114685,0
172251,0
753568,0
99804,0
874619,0
840515,0
197944,0
710729,0
344658,0
132703,0
677599,0
1285687,0
269422,0
758868,0
243536,0
1204667,0
1086087,0
1228987,0
722354,0
740352,0
918164,0
430791,0
1033522,0
715123,0
862169,0
516419,0
906971,0
1112542,0
581150,0
204122,0
81843,0
1190119,0
729534,0
758610,0
1001769,0
543831,0
67069,0
1082937,0
530294,0
496784,0
902358,0
195784,0
1163505,0
910887,0
1182059,0
455054,0
1214374,0
762486,0
673485,0
646905,0
254483,0
326586,0
208800,0
929192,0
1250402,0
878248,0
24726,0
1026797,0
975957,0
901126,0
533591,0
972259,0
1138497,0
667581,0
300183,0
246019,0
899050,0
1201737,0
817080,0
29656,0
296163,0
868078,0
65646,0
322691,0
1148711,0
979612,0
988349,0
1105054,0
776351,0
1277284,0
1172641,0
218729,0
735987,0
373587,0
731795,0
346071,0
895367,0
770240,0
1055192,0
885098,0
1017162,0
731276,0
92750,0
296871,0
953534,0
287188,0
187517,0
1109305,0
662756,0
648200,0
1040067,0
346235,0
244004,0
804367,0
446558,0
1144608,0
296304,0
478461,0
904422,0
775733,0
820999,0
777929,0
1118521,0
1041362,0
1012537,0
908930,0
320898,0
148619,0
1083180,0
428683,0
521359,0
1216407,0
510675,0
424502,0
572738,0
952915,0
998386,0
187316,0
889738,0
1293672,0
1291707,0
1164856,0
810974,0
92599,0
51349,0
610854,0
652593,0
397022,0
1015933,0
555556,0
24503,0
139619,0
196835,0
583996,0
1236077,0
631303,0
688559,0
421526,0
154035,0
225755,0
88041,0
708067,0
364501,0
971710,0
1054355,0
777192,0
201009,0
1254257,0
442120,0
468012,0
778288,0
778285,0
723120,0
1147093,0
252990,0
772591,0
1230625,0
1233620,0
580593,0
245658,0
351592,0
1287655,0
1009475,0
515500,0
1094689,0
445313,0
1198002,0
116771,0
116262,0
20236,0
111973,0
870633,0
48897,0
352059,0
303607,0
940633,0
978834,0
1079535,0
594856,0
377541,0
1204895,0
299153,0
761852,0
141423,0
1213267,0
118184,0
1012322,0
679727,0
818958,0
676660,0
547076,0
10175,0
182750,0
857051,0
285414,0
467885,0
947096,0
1058882,0
844909,0
959135,0
1264872,0
480029,0
593757,0
1282919,0
1257025,0
645375,0
970378,0
3811,0
646493,0
728790,0
566553,0
567633,0
505565,0
151293,0
1046115,0
512952,0
828657,0
872154,0
129080,0
798249,0
940856,0
751210,0
1258904,0
946985,0
27988,0
837162,0
936888,0
24541,0
422730,0
97249,0
873492,0
641422,0
1080105,0
902634,0
1087132,0
147149,0
1236772,0
800510,0
921056,0
108494,0
314513,0
1110591,0
679844,0
1027437,0
929161,0
147722,0
986032,0
1132014,0
1197812,0
817415,0
379322,0
110568,0
1057029,0
360948,0
198115,0
1265809,0
260523,0
247814,0
234762,0
349247,0
626330,0
1137369,0
1018607,0
64830,0
125065,0
201680,0
611134,0
812522,0
653429,0
878795,0
677639,0
936897,0
637413,0
163488,0
445064,0
597447,0
562906,0
1283549,0
965907,0
478199,0
917972,0
230847,0
1031230,0
864819,0
835165,0
627364,0
257616,0
182001,0
239551,0
389940,0
758210,0
744507,0
977207,0
951845,0
1130543,0
1151802,0
529542,0
237454,0
375040,0
96724,0
764411,0
895432,0
72398,0
131557,0
778466,0
1166726,0
508193,0
1208488,0
1009902,0
261648,0
782603,0
843133,0
690376,0
761994,0
404179,0
1195763,0
190491,0
436566,0
974502,0
773925,0
508191,0
975307,0
930922,0
477670,0
951503,0
867903,0
114042,0
216525,0
571201,0
964820,0
423401,0
96119,0
725675,0
1158965,0
559686,0
166588,0
473091,0
636403,0
146120,0
189172,0
996578,0
261621,0
776032,0
225377,0
30747,0
221110,0
118364,0
67051,0
460633,0
1266782,0
365568,0
16993,0
369647,0
1153496,0
1259999,0
376444,0
236585,0
522247,0
10226,0
514090,0
584621,0
161025,0
604055,0
1294295,0
296856,0
714970,0
156652,0
1151092,0
78021,0
1112407,0
706200,0
228747,0
547206,0
798305,0
1184957,0
1252786,0
189056,0
598288,1
1094683,0
48238,0
591929,0
834103,0
890022,0
768697,0
383471,0
962786,0
638930,0
1134771,0
496567,0
780903,0
1146283,0
822557,0
403582,0
180645,0
538266,0
1178805,0
896699,1
1039710,0
374940,0
719052,0
251005,0
1170952,0
429612,0
860366,0
466650,0
896169,0
775395,0
23391,0
662742,0
1034635,0
943261,0
546477,0
454648,0
1223150,0
1287379,0
547285,0
671188,0
67640,0
2618,0
205155,0
1102612,0
357851,0
927406,0
81750,0
85407,0
146897,0
191126,0
815481,0
837432,0
595549,0
214464,0
226424,0
1140713,0
1180495,0
364642,0
438755,0
49740,0
1246624,0
3592,0
1122311,0
625825,0
132337,0
1028103,0
1095606,0
438113,0
1111858,0
967273,0
555149,0
178341,0
1200349,0
476562,0
307534,0
461140,0
683797,0
228578,0
1239750,0
1146363,0
480742,0
859885,0
37327,0
32270,0
776394,0
577174,0
150453,0
776506,0
856648,0
41046,0
52380,0
770541,0
318228,0
184610,0
36195,0
303069,0
731159,0
1163820,0
1051860,0
1033016,0
15225,0
26562,0
1100405,0
89261,0
934053,0
1051350,0
935183,0
164063,0
89455,0
1098254,0
597351,0
1165392,0
254457,0
1054312,0
448005,0
395894,0
1111943,0
1219036,0
1021659,0
832806,0
624345,0
710450,0
856075,0
311988,0
921477,0
932233,0
1244062,0
482734,0
569587,0
290501,0
1270692,0
949382,0
377798,0
940541,0
216023,0
370189,0
838692,0
63931,0
394613,0
958457,0
22089,0
1220021,0
707190,0
646351,0
283169,0
988039,0
1252805,0
1061275,0
954543,0
833283,0
703826,0
1215894,0
492343,0
1225696,0
427802,0
1093976,0
329722,0
423419,0
897190,0
3002,0
266054,0
91327,0
422277,0
659350,0
152649,0
1225883,0
195630,1
1271778,0
864071,0
1046379,0
202452,0
239039,0
454254,0
733413,0
382977,0
959522,0
763784,0
1102568,0
1113783,0
903940,0
232582,0
926791,0
165560,0
658361,0
284638,0
509286,0
802631,0
1196017,0
1048462,0
504733,0
191352,0
446582,0
635239,0
1194451,0
442770,0
653253,0
104922,0
1289945,0
495567,0
308458,0
1064037,0
1129187,0
655902,0
1180554,0
1227288,0
621654,0
381889,0
485504,0
830588,0
390872,0
370021,0
540758,0
346603,0
815340,0
973172,0
643092,0
146539,0
802548,0
1061093,0
455192,0
1264513,0
499731,0
432135,0
722118,0
1232943,0
557537,0
65090,0
704054,0
634313,0
926732,0
869668,0
35859,0
65063,0
68764,0
568565,0
742033,0
1203250,0
969447,0
360943,0
555044,0
645254,0
245700,0
1025414,0
499028,0
347705,0
1208435,0
400507,0
484446,0
390056,0
514040,0
776104,0
730950,0
461683,0
427555,0
920456,0
416590,0
765708,0
358457,0
1081005,0
574131,0
950131,0
2009,0
211457,0
1263543,0
1117130,0
396224,0
337646,0
134361,0
520319,0
576453,0
1285389,0
691340,0
488354,0
745732,0
816085,0
666314,0
287192,0
303436,0
422211,0
887240,0
1128201,0
1018244,0
855951,0
982010,0
650968,0
227181,0
154041,0
1172788,0
1141956,0
1273302,0
1152045,0
789883,0
548052,0
1054740,0
679048,0
224263,0
433326,0
137023,0
631198,0
311737,0
569147,0
242080,0
147754,0
1069448,0
914982,0
451407,0
287706,0
1290712,0
52446,0
16320,0
928882,0
433350,0
946978,0
1069536,0
922700,0
164936,0
589920,0
553793,0
111128,0
841122,0
483860,0
380894,0
505070,0
903183,0
1112978,0
14203,0
124550,0
214389,0
532765,0
344526,0
1022550,0
421703,0
406151,0
155119,0
484448,0
1024306,0
478045,0
354357,0
833043,0
235457,0
686102,0
710968,0
557872,0
54429,0
333611,0
844017,0
1001763,0
38226,0
1043506,0
750341,0
368597,0
1163950,0
671573,0
349998,0
939692,0
1059969,0
1211480,0
552402,0
424823,0
1041664,0
108881,0
199770,0
434453,0
851640,0
295446,0
342067,0
349123,0
729527,0
449606,0
700787,0
1072408,0
679801,0
141060,0
1278621,0
420383,0
829254,0
15771,0
11146,0
853729,0
1247007,0
944240,0
280527,0
498156,0
1145290,0
1183248,0
278136,0
8808,0
52506,0
205455,0
668917,0
620592,0
345196,0
875382,0
450280,0
617697,0
173191,0
1092122,0
1123354,0
1193552,0
895520,0
39797,0
957501,0
826640,0
694852,0
769563,0
895877,0
624936,0
873756,0
865736,0
467151,0
1080698,0
119812,0
7068,0
872507,0
482215,0
244539,0
1154818,0
646648,0
126391,0
11723,0
561412,0
1157791,0
830621,0
1103683,0
1263442,0
549470,0
718536,0
1119951,0
579043,0
1288939,0
1077756,0
750225,0
778408,0
151774,0
585066,0
1233631,0
725214,0
183352,1
159903,0
444525,0
968615,0
177848,0
604781,0
1144376,0
117919,0
1228024,0
256681,0
981297,0
55791,0
910810,0
1256170,0
1137811,0
668354,0
335885,0
1257981,0
451335,0
680857,0
947317,0
958638,0
1136030,0
651685,0
842286,0
668773,0
308736,0
529020,0
345999,0
45353,0
64847,0
1041046,0
514905,0
1275260,0
150632,0
30306,0
707936,0
1228994,0
99291,0
605366,0
238120,0
1111571,0
559502,0
521234,0
16263,0
12760,0
323137,0
1285752,0
320297,0
1211604,0
889543,0
946484,0
338657,0
964672,0
395946,1
877643,0
224820,0
495634,0
136781,0
134709,0
1209252,0
203504,0
65137,0
160294,0
219212,0
204311,0
989495,0
1294710,0
363090,0
757537,0
1239733,0
14827,0
506682,0
315011,0
295428,0
606254,0
201353,0
84959,0
930880,0
907395,0
481871,0
939015,0
1042717,0
450820,0
192963,0
1114544,0
575797,0
934235,0
514025,0
939492,0
1169455,0
158211,0
218058,0
1044983,0
443578,0
974196,0
1080686,0
710350,0
887904,0
132771,0
1274754,0
834120,0
1072482,0
1019199,0
382914,0
844923,0
520942,0
900773,0
385515,0
770233,0
863256,0
85314,0
1260218,0
326195,0
183359,0
1213580,0
425275,0
731286,0
265245,0
1021739,0
886302,0
1270255,0
1258101,0
61606,0
1236521,0
227115,0
786594,0
1048993,0
764121,0
1134669,0
263967,0
68661,0
1079778,0
134649,0
355991,0
78430,0
481149,0
806660,0
669971,0
6038,0
1030863,0
521391,0
1230023,0
140676,0
393112,0
70046,0
1168024,0
1068051,0
884160,0
142086,0
308154,0
937720,0
513939,0
98030,0
526504,0
1133018,0
622899,0
867978,0
476162,0
521067,0
560935,0
1030630,0
977356,0
290870,0
1079727,0
854726,0
276456,0
290497,0
156432,0
235147,0
266785,0
970061,0
512633,0
681872,0
519283,0
725950,0
1231234,0
296750,0
836403,0
1031648,0
172039,0
895018,0
563316,0
507090,0
178538,0
228241,0
729560,0
1044142,0
876657,0
1256136,0
1209064,0
1134002,0
1081079,0
771585,0
56439,0
1006951,0
112407,0
306541,0
681271,0
1086487,0
847911,0
1068803,0
323653,0
789228,0
335994,0
373646,0
149535,0
998354,0
388986,0
982910,0
1285563,0
310570,0
166228,0
757604,0
745681,0
913794,0
282924,0
1087719,0
485544,0
544297,0
81118,0
1117458,0
285183,0
375495,0
1121706,0
802994,0
189647,0
443210,0
1193767,0
472884,0
905154,0
1207767,0
29836,0
853891,0
119055,0
512873,0
112931,0
314060,0
523385,0
58462,0
806208,0
11196,0
69457,0
657772,0
966957,0
558900,0
1124042,0
902885,0
986284,0
591503,0
1186876,0
1055683,0
267595,0
688383,0
530938,0
1035105,0
1281413,0
1057069,0
980620,0
980088,0
808778,0
952168,0
671074,0
390584,0
650296,0
997716,0
282339,0
633594,0
825476,0
28860,0
1242395,0
992916,0
407406,0
912345,0
1098098,0
868198,0
1178090,0
1079715,0
140986,0
167161,0
1021235,0
622685,0
60284,0
728112,0
543505,0
913670,0
56623,0
1093516,0
85382,0
19885,0
1182883,0
788187,0
165468,0
998528,0
74084,0
131543,0
844905,0
16411,0
504994,0
1005715,0
716558,0
270059,0
1232704,0
702341,0
262128,0
541813,0
1068545,0
871498,0
466892,0
559080,0
409625,0
1178366,0
829986,0
173336,0
508436,0
284648,0
763300,0
939852,0
321348,0
327418,0
1065565,0
1069672,0
518947,0
165302,0
271125,0
319049,0
1260480,0
786927,0
914076,0
367130,0
718781,0
362702,0
650805,0
678616,0
392138,0
1140242,0
1153424,0
1165728,0
296315,0
499204,0
1293705,0
1026272,0
91384,0
1253895,0
377053,0
993258,0
596472,0
501104,0
1038969,0
1281171,0
916888,0
145513,0
717598,0
168094,0
976379,0
1269557,0
1196699,0
987576,0
477315,0
272678,0
667067,0
725019,0
708894,0
271990,0
288606,0
665365,0
1085812,0
212893,0
1160564,0
804139,0
798610,0
443315,0
503222,0
191634,0
613362,0
578662,0
788371,0
907432,0
375962,0
686467,0
1179353,0
772324,0
880155,0
735385,0
1017546,0
921036,0
171388,0
1024664,0
1153608,0
1287114,0
277947,0
41067,0
197168,0
924716,0
169272,0
215413,0
401182,0
728687,0
806384,0
556024,0
394463,0
930493,0
1242860,0
690939,0
44559,0
793913,0
169024,0
373951,0
837088,0
210284,0
1100861,1
142800,0
850626,0
978063,0
133320,0
531362,0
517310,0
1215423,0
1021213,0
420016,0
554898,0
528895,0
587923,0
413201,0
1230743,0
625017,0
238447,0
684803,0
455094,0
762606,0
1076081,0
417816,0
291922,0
482755,0
946203,0
347655,0
439333,0
929533,0
88317,0
870006,0
1051644,0
455882,0
1259992,0
1046195,0
348119,0
621214,0
1134195,0
792881,0
264975,0
281588,0
328026,0
695932,0
842255,0
322572,0
1049120,0
718259,0
664173,0
160809,0
107301,0
567211,0
381923,0
1286029,0
1178324,0
1003979,0
14665,0
126712,0
86544,0
903878,0
105549,0
848105,0
764895,0
922734,0
1272015,0
723040,0
1215097,0
229791,0
265846,0
31842,0
586206,0
172817,0
1273206,0
519096,0
939916,0
675541,0
1154408,0
1036558,0
69193,0
1011196,0
64359,0
1211481,0
665358,0
1168856,0
13141,0
825298,0
844780,0
410724,0
62783,0
1139139,1
1119765,0
1053054,0
812866,0
29345,0
946773,0
857790,0
871484,0
760992,0
1188398,0
620452,0
1015138,0
382530,0
207987,0
1291561,0
59283,0
554480,0
781711,0
1276063,0
695358,0
209041,0
450995,0
1187042,0
427392,0
186502,0
354291,0
949182,0
95667,0
42770,0
950757,0
396651,0
1229966,0
1204306,0
795728,0
535729,0
56543,0
325823,0
1143326,0
43986,0
1108388,0
827958,0
1131483,0
1180798,0
1099752,0
519729,0
630605,0
213093,0
584193,0
954608,0
776501,0
632483,0
199393,0
508606,0
929317,0
311121,0
608397,0
231361,0
364523,0
1061406,0
447751,0
1112638,0
727663,0
765709,0
1104797,0
42314,0
131740,0
721247,0
316473,0
80235,0
340756,0
1034605,0
225776,0
879157,0
263603,0
504533,0
910575,0
1175896,0
82508,0
237476,0
392969,0
1039288,0
1084662,0
627817,0
870069,0
1231456,0
16997,0
106688,0
806786,0
1037303,0
1104289,0
1245302,0
1074111,0
765305,0
1181227,0
270537,0
1159437,0
945949,0
755010,0
685226,0
1053173,0
184858,0
85582,0
941401,0
661241,0
6185,0
213298,0
42559,0
400458,0
230678,0
569139,0
146375,0
896334,0
432259,0
530957,0
207620,0
33066,0
646443,0
417722,0
1149305,0
872236,0
611685,0
411839,0
164168,0
819987,0
1263652,0
1263395,0
368380,0
543713,0
1241048,0
75998,0
942525,0
109943,0
641709,0
651200,0
308707,0
554339,0
569766,0
581555,0
610986,0
415358,0
1173006,0
1101795,0
232676,0
255672,0
381155,0
33742,0
213553,0
176855,0
879145,0
1075825,0
728720,0
85204,0
346924,0
990094,0
533497,0
100836,0
1074658,0
606809,0
509449,0
280967,0
653176,0
325775,0
786388,0
431916,0
210227,0
237819,0
798362,0
1205729,0
643833,0
551824,0
741876,0
421641,0
1149534,0
1276568,0
870740,0
1213052,0
608196,0
226962,0
967666,0
1070103,0
1095000,0
574252,0
1228317,0
552716,0
148719,0
281825,0
822178,0
40639,0
358963,0
248937,0
568429,0
707378,0
1001576,0
714879,1
262561,0
357663,0
561746,0
288126,0
375709,0
322565,0
1248175,0
970191,0
11646,0
228503,0
572088,0
57633,0
1156685,0
10494,0
1221108,0
686722,0
616776,0
1145277,0
683532,0
1012046,0
46465,0
1033770,0
469362,0
1071115,0
1131923,0
140342,0
1119251,0
1078272,0
236679,0
215094,0
1064686,0
1288021,0
248626,0
365909,0
616366,0
250749,0
739970,0
1241595,0
902855,0
452218,0
214387,0
945079,0
771468,0
179155,0
147587,0
778091,0
505319,0
555738,0
785050,0
49373,0
527437,0
1249546,0
887477,0
737881,0
1236129,0
731189,0
738361,0
616007,0
7732,0
46582,0
472669,0
849439,0
1292252,0
220141,0
764037,0
871692,0
1009154,0
294999,0
918211,0
428042,0
