,is_fraud
1021640,0
492189,0
494497,0
814996,0
3500,0
16578,0
995389,0
780845,0
334365,0
548790,0
1279498,1
575091,0
101474,0
710555,0
1218689,0
5540,0
396074,0
719169,0
581064,0
536697,0
484400,0
1080124,0
647006,0
211077,0
845670,0
1106372,0
96488,0
74655,0
158222,0
460173,0
396029,0
1206390,0
756623,0
667242,0
193319,0
1055831,0
1068830,0
53494,0
167914,0
690132,0
38715,0
1129823,0
1116828,0
587621,0
84617,0
799926,0
599878,0
436059,0
258453,0
950039,0
164390,0
652884,0
1264119,0
20640,0
706034,0
771002,0
633896,0
1238075,0
68952,0
575579,0
248474,0
1005438,0
219888,0
295275,0
910238,0
548514,0
760716,0
260081,0
416202,0
1039974,0
1162424,0
387609,0
695984,0
1286066,0
1188362,0
315601,0
748534,0
233142,0
1069021,0
540767,0
1097815,0
449598,0
732972,0
729531,0
56097,0
533471,0
1042413,0
507738,0
560853,0
228779,0
198485,0
1022322,0
184780,0
146003,0
86661,0
917689,0
630225,0
1129699,0
421953,0
1032434,0
197277,0
436244,0
378499,0
1122012,0
168568,0
1160476,0
551028,0
301676,0
274537,0
223420,0
868698,0
663427,0
652411,0
446917,0
970091,0
295705,0
798646,0
145920,0
612546,0
228390,0
1274022,0
272055,0
1025577,0
237046,0
73710,0
657120,0
118140,0
1083982,0
755071,0
265870,0
1016049,0
918634,0
1133749,0
61144,0
1135343,0
107961,0
531328,0
466498,0
912559,0
919476,0
403962,0
794594,0
729228,0
509731,0
103539,0
50342,0
969480,1
1143869,0
649641,0
717055,0
494473,0
1035188,0
1293997,0
71702,0
991495,0
996611,0
270838,0
547394,0
743026,0
713148,0
472946,0
633799,0
852790,0
1278138,0
1059773,0
1028898,0
49435,0
1256491,0
775004,0
1058313,0
789641,0
795724,0
834008,0
202298,0
345578,0
468986,0
175636,0
483503,0
703109,0
120793,0
858945,0
903793,0
61181,0
781719,0
82323,0
359662,0
373796,0
708629,0
819216,0
303727,0
1061323,0
1108973,0
1034791,0
588166,0
1224145,0
1195244,0
1251494,0
452400,0
715605,0
149136,0
910241,0
822084,0
1035125,0
131064,0
1295603,0
39516,0
754728,0
355374,0
963685,0
715084,0
1283752,0
683771,0
491275,0
976728,0
1160910,0
5198,0
939155,0
1267250,0
940000,0
9671,0
820396,0
73747,0
1287215,0
788875,0
1249869,0
892252,0
424558,0
914976,0
715539,0
374514,0
1124809,0
170384,0
720174,0
705416,0
711336,0
796905,0
110557,0
1156530,0
797078,0
1245209,0
569926,0
1126616,0
908778,0
438896,0
160245,0
38953,0
670787,0
891798,0
417323,0
934888,0
277233,0
1171336,0
245146,0
422329,0
549791,0
502027,0
637549,0
682397,0
1138067,0
983948,0
930361,0
1226715,0
712354,0
1000315,0
280223,0
528583,0
557698,0
510406,0
761644,0
686209,0
769009,0
756409,0
897070,0
187474,0
656843,0
485468,0
326537,0
695832,0
475396,0
158014,0
792395,0
504389,0
942291,0
842935,0
662309,0
238584,0
188735,0
469642,0
1081562,0
132809,0
907510,0
690894,0
1083824,0
289937,0
281875,0
1006935,0
389338,0
56292,0
227864,0
939453,0
1125153,0
417496,0
237785,0
1167060,0
13905,0
292882,0
477334,0
1292750,0
700214,0
597284,0
944930,0
1032605,0
976406,0
1187815,0
630179,0
1198463,0
1129810,0
140535,0
1126477,0
178661,0
688479,0
896259,0
15916,0
587601,0
356644,0
952316,0
436575,0
1106116,0
452917,0
528361,0
626440,0
1165258,0
498492,0
984153,0
90938,0
191074,0
873817,0
245120,0
200055,0
498323,0
288226,0
570895,0
108047,0
38845,0
529060,0
453287,0
1186263,0
1047821,0
195104,0
64691,1
11921,0
894891,0
1158531,0
703836,0
973183,0
1202932,0
1126028,0
773812,0
1154748,0
552778,0
424067,0
1193098,0
142839,0
722345,0
947710,0
475663,0
1294766,0
1083929,0
316319,0
718306,0
45627,0
729137,0
684897,0
699508,0
305652,0
938730,0
914471,0
633817,0
1118873,0
522043,0
696294,0
161859,0
658608,0
901653,0
762777,0
769992,0
514734,0
901739,0
652926,0
380015,0
240530,0
483035,0
1168532,0
1145075,0
725958,0
648152,0
504390,0
212783,0
51683,0
462428,0
819891,0
1180372,0
1238382,0
298210,0
1008769,1
150788,0
33976,0
265451,0
1006124,0
389285,0
714789,0
728314,0
890105,0
1148004,0
967729,0
804500,0
1153813,0
1212355,0
1230570,0
384377,0
1086294,0
1221801,0
1257025,0
967587,0
682578,0
708415,0
742297,0
691778,0
738935,0
66610,0
185724,0
266003,0
627765,0
181059,0
617241,0
428541,0
1137435,0
1136934,0
1430,0
1192651,0
149699,1
899969,0
1097828,0
1229122,0
85162,0
825030,0
447608,0
773231,0
718784,0
494784,0
502135,0
1228665,0
766699,0
690153,0
505918,0
939543,0
262675,0
1294040,0
469734,0
439076,0
61880,0
97325,0
1043438,0
810279,0
794505,0
1046652,0
257454,0
1271861,0
689046,0
107628,0
1219558,0
639533,0
466534,0
669626,0
520650,0
617507,0
444329,0
831292,0
633348,0
924787,0
631501,0
244357,0
132581,0
1090935,0
362234,0
1123101,0
1080624,0
446309,0
797816,0
664136,0
577196,0
964284,0
496027,0
700952,0
492480,0
401084,0
86994,0
1063615,0
638598,0
271459,0
861979,0
1279373,0
1057871,0
1044453,0
156680,0
819687,0
339925,0
904490,0
1010158,0
302581,0
43402,0
1256003,0
384103,0
1121862,0
1068627,0
439335,0
573483,0
729515,0
768842,0
11185,0
444438,0
1181341,0
506228,0
1100245,0
983736,0
480396,0
498013,0
293471,0
721569,0
865490,0
258378,0
407947,0
946274,0
892426,0
1148290,0
129108,0
404353,0
514153,0
232941,0
1162110,0
1184607,0
179349,0
174694,0
1041174,0
133492,0
210094,0
736761,0
584165,0
661487,0
247832,0
374396,0
1012393,0
509284,0
655150,0
925456,0
320208,0
634755,0
1290294,0
47783,0
239974,0
229519,0
298792,0
891170,0
539820,0
666847,0
493211,0
767622,0
705755,0
1113330,0
627070,0
1081519,0
377339,0
491276,0
650542,0
541901,0
777092,0
430583,0
579208,0
1082554,0
127187,0
225673,0
981404,0
824073,0
1226911,0
1082312,0
749667,0
719813,0
400728,0
442406,0
423764,0
96971,0
1245537,0
1253386,0
200604,0
1173535,0
889469,0
473843,0
277735,0
910185,0
471440,0
876585,0
392369,0
120831,0
206220,0
638647,0
901872,0
576290,0
717212,0
243567,0
638623,0
245652,0
48609,0
918338,0
1173130,0
733659,0
890636,0
944379,0
1242097,0
438498,0
528193,0
888785,0
498137,0
362608,0
1080769,0
252389,0
883901,0
905845,0
583135,0
94509,0
506090,0
579592,0
949610,0
926741,0
245616,0
583782,0
963146,0
317605,0
398002,0
439582,0
1039634,0
577630,0
164417,0
519913,0
913770,0
1001575,0
422301,0
1194963,0
968712,0
1019211,0
951182,0
496762,0
435830,0
524700,0
300600,0
342407,0
122611,0
817415,0
930623,0
89457,0
791268,0
46314,0
1245720,0
1176069,0
877444,0
1084900,0
386404,0
788547,0
418263,0
85547,0
626393,0
1135464,0
933575,0
1118637,0
672873,0
425388,0
114195,0
476846,0
55797,0
879541,0
299674,0
1051391,0
1127631,0
1213327,0
601311,0
1234256,0
1020986,0
1040253,0
1143178,0
605695,0
1064607,0
1018755,0
92293,0
636369,0
739248,0
250917,0
320706,0
624005,0
983444,0
847672,0
888686,0
138650,0
440381,0
991401,0
727575,0
177195,0
1257751,0
234573,0
1244042,0
1047870,0
696232,0
260218,0
579477,0
620204,0
53749,0
1038651,0
1261700,0
720718,0
1137588,0
462267,0
985885,0
377590,0
240630,0
759591,0
96476,0
915911,0
961727,0
217951,0
1083324,0
1191264,0
385096,0
681447,0
588993,0
237755,0
1006548,0
589537,0
236619,0
690141,0
1042183,0
353473,0
412910,0
4107,0
488051,0
2842,0
1256933,0
970722,0
513069,0
997798,0
542553,0
25229,0
910848,0
309321,0
351372,0
1132398,0
178601,0
341189,0
458606,0
359223,0
1243476,0
810629,0
343777,0
1272212,0
136695,0
549740,0
155026,0
167001,0
414438,0
256936,0
69907,0
96231,0
490372,0
790384,0
75566,0
614061,0
1010387,0
717141,0
508258,0
850701,0
54406,0
814356,0
431919,0
461639,0
1102246,0
1218963,1
129693,0
187509,0
1071850,0
1234930,0
768023,0
376078,0
676598,0
1110444,0
572852,0
604592,0
405928,0
875919,0
747166,0
1162036,0
1213694,0
791701,0
1161699,0
1055856,0
1153164,0
961225,0
493156,0
278787,0
481831,0
590869,0
1211987,0
875859,0
1044976,0
924557,0
56965,0
494394,0
239181,0
1164931,0
708052,0
1190433,0
874717,0
676844,0
735086,0
46711,0
988024,0
969905,0
1215123,0
580616,0
674824,0
1061316,0
23385,0
810866,0
720053,0
1010514,0
1210383,0
614288,0
258301,0
951093,0
1248591,0
566646,0
173111,0
1178692,0
862452,0
285926,0
873802,0
550959,0
771192,0
1146965,0
286824,0
837681,0
458014,0
142120,0
1173007,0
907932,0
1288663,0
949566,0
34591,0
401036,0
639407,0
429420,0
246702,0
288531,0
358232,0
326272,0
780792,0
1284570,0
1287852,0
50303,0
1145039,0
709939,0
243669,0
474450,0
627082,0
815292,0
1092542,0
391950,0
704469,0
475619,0
1211212,0
35673,0
539116,0
906585,0
1013465,0
453002,0
196302,0
189429,0
298581,0
1192216,0
221440,0
116846,0
661335,0
702654,0
615401,0
987563,0
682155,0
1292691,0
1171367,0
908513,0
90978,0
655212,0
487034,0
814727,0
1003797,0
547720,0
1191399,0
200894,0
224087,0
723628,0
279213,0
946148,0
395440,0
569462,0
172718,0
642395,0
975435,0
451094,0
306335,0
422159,0
247301,0
1257994,0
587472,0
1200886,0
552160,0
1161540,0
824722,0
384413,0
540352,0
975608,0
243957,0
257940,0
680134,0
394665,0
991818,0
375950,0
34082,0
800635,0
732663,0
333697,0
623064,0
1087094,0
1187159,0
242075,0
794336,0
314765,0
164078,0
405779,0
246563,0
1269637,0
522414,0
615221,0
680372,0
144757,0
997448,0
264169,0
878903,0
897060,0
101264,0
255737,0
775589,0
1235147,0
845685,0
906314,0
1008091,0
535075,0
563762,0
741895,0
1220881,0
979198,0
605224,0
620294,0
472423,0
483437,0
367802,0
1006460,0
734349,0
263154,0
846406,0
589301,0
248339,0
6554,0
416337,0
262510,0
163106,0
698299,0
777577,0
645403,0
859225,0
1106270,0
997065,0
888842,0
957188,0
1038015,0
568280,0
510057,0
936099,0
407608,0
564425,0
113635,0
484123,0
343895,0
1241529,0
318940,0
162283,0
352016,0
22207,0
254105,0
976363,0
1203450,0
1142796,0
1285655,0
232777,0
516049,0
1020662,0
440094,0
961045,0
1126662,0
936504,0
737377,0
10733,0
806463,0
938139,0
18898,0
61130,0
1074044,0
239355,0
338367,0
906331,0
532875,0
48001,1
454442,0
1101134,0
1031911,0
1248445,0
310606,0
821244,0
549858,0
1170154,0
1290336,0
1256290,0
76775,0
359843,0
1067201,0
832909,0
1170630,0
105145,0
985059,0
782903,0
157500,0
14348,0
884159,0
990592,0
131539,0
759701,0
952891,0
125782,0
1189291,0
110936,0
830927,0
1285026,0
1013839,0
832070,0
1083489,0
1225841,0
209190,0
496872,0
827219,0
1038041,0
346434,0
1192657,0
1198060,0
478594,0
729353,0
124253,0
1154128,0
273359,0
1037964,0
1098411,0
675436,0
571068,0
448510,0
88256,0
1111161,0
885046,0
1105060,0
738304,0
168055,0
697914,0
158059,0
528645,0
675277,0
1232135,0
360625,0
1089375,0
1258740,0
999074,0
974011,0
12300,0
171126,0
81140,0
58553,0
493231,0
1035940,0
455171,0
720858,0
740488,0
506941,0
151141,0
1224442,0
921740,0
905664,0
664465,0
706986,0
849820,0
61478,0
301972,0
842604,0
237658,0
816402,0
954252,0
563952,0
1202265,0
557887,0
1276385,0
1279500,0
77408,0
128060,0
726124,0
860670,0
614152,0
549727,0
823085,0
1203038,0
1175710,0
364649,0
583633,0
998946,0
191974,0
1105887,0
1093282,0
1021499,0
541304,0
1170948,0
1111374,0
809211,0
64957,0
923110,0
960747,0
63745,0
894958,0
789397,0
606196,0
839107,0
1201199,0
526071,0
897170,0
68659,0
697680,0
915973,0
1026072,0
1090666,0
741481,0
1025248,0
825550,0
82611,0
885628,0
4302,0
554778,0
64287,0
792658,0
105548,0
773137,0
747681,0
476296,0
161750,0
560506,0
243635,0
233348,1
643440,0
1159679,0
812509,0
1058952,0
1074746,0
612664,0
762891,0
443901,0
758684,0
351733,0
944632,0
645500,0
797261,0
797621,0
385113,0
971400,0
1132250,0
360153,0
410976,0
648070,0
996218,0
471444,1
1189899,0
1143252,0
260142,0
668866,0
1262084,0
211403,0
244587,0
1090883,0
541392,0
702597,0
296579,0
821393,0
610430,0
220608,0
1160100,0
629231,0
659709,0
1291477,0
980234,0
1251053,0
5218,0
1268743,0
349341,0
656896,0
54752,0
649193,0
895483,0
138796,0
235170,0
571766,0
868775,0
602584,0
569564,0
1266913,0
944940,0
213378,0
341465,0
1204496,0
803246,0
460061,0
405474,0
31063,0
661740,0
210394,0
735392,0
429723,0
1068084,0
69366,0
219492,0
1033491,0
40360,0
24412,0
344687,0
38460,0
478098,0
512632,0
882393,0
512319,0
1159586,0
17829,0
763459,0
241393,0
849165,0
129675,0
7786,0
734309,0
1028149,0
783841,0
1166417,0
924822,0
681510,0
226665,0
230411,0
956380,0
387159,0
105008,0
1131736,0
133851,0
634001,0
232716,0
364079,0
919003,0
1254176,0
619452,0
470213,0
993978,0
381243,0
123092,0
1094375,0
1176587,0
915570,0
219806,0
1295964,0
930029,0
182899,0
554938,0
900896,0
473945,0
650892,0
719731,0
824137,0
579387,0
223988,0
338011,0
1192212,0
220213,0
266585,0
791721,0
305113,0
478708,0
102885,0
1258834,0
79419,0
591565,0
753819,0
678310,0
482345,0
532188,0
774441,0
556741,0
880361,0
575025,0
998293,0
739155,0
400445,0
454431,0
884337,0
495032,0
67112,0
1194388,0
705996,0
874211,0
329672,0
818216,0
1096937,0
984914,0
123679,0
837331,0
516223,0
656758,0
614008,0
379008,0
1285263,0
457375,0
1211945,0
645873,0
1028667,0
103088,0
719292,0
1003580,0
841361,0
1122071,0
912319,0
653085,0
619388,0
1137905,0
428359,0
1089545,0
359561,0
738937,0
747387,0
677840,0
1089479,0
296783,0
1030122,0
623721,0
180981,0
790692,0
355411,0
165356,0
630596,0
1069935,0
53585,0
205785,0
1112862,0
974493,0
49081,0
186351,0
266930,0
651259,0
887321,0
946578,0
1270193,0
732903,0
10719,0
206795,0
596658,0
169550,0
997310,0
632312,0
314736,0
345707,0
40358,0
80003,0
661166,0
395594,0
78995,0
255295,0
85589,0
431296,0
784088,0
409702,0
1188037,0
169370,0
1006625,0
339848,0
998341,0
838994,0
1031409,0
287403,0
420663,0
1280185,0
380300,0
901856,0
1012644,0
24164,0
424940,0
888547,0
812817,0
147991,0
1177265,0
425377,0
37447,0
1180573,0
702580,0
813842,0
641535,0
451895,0
1189577,0
1263848,0
1226614,0
1116419,0
1286544,0
55798,0
361251,0
127138,0
1175926,0
1086098,0
580897,0
160254,0
514929,0
298703,0
981617,0
756567,0
334237,0
1272007,0
1100260,0
755327,0
574808,0
1169725,0
1058530,0
1129223,0
621729,0
229426,0
1002281,0
1290244,0
125885,0
584586,0
99290,0
870365,0
1081851,0
440889,0
1254143,0
46664,0
407900,0
734324,0
625271,0
774499,0
971522,0
510520,0
711898,0
1248027,0
904418,0
516641,0
647066,0
318166,0
1008537,0
1016891,0
941254,0
861369,0
428283,0
653324,0
1161924,0
1076852,0
930067,0
314073,0
301625,0
1289764,0
377251,0
494507,0
1031158,0
1059410,0
931240,0
1284740,0
988296,0
1272865,0
557581,0
1200775,0
375603,0
658688,0
475718,0
573218,0
1039984,0
174489,0
1077819,0
561056,0
376173,0
1262496,0
391454,0
1233111,0
1288359,0
654227,0
116217,1
645663,0
336915,0
695659,0
360049,0
952060,0
325583,0
1164475,0
655339,0
593960,0
625131,0
443358,0
1025549,0
31448,0
31532,0
943836,0
391193,0
1202530,0
569500,0
84846,0
1148449,0
317885,0
15402,0
345166,0
1087916,0
1264834,0
218340,0
287592,0
1250919,0
195874,0
796900,0
897304,0
1210091,0
132082,0
773098,0
834442,0
1184231,0
450524,0
914804,0
894272,0
847539,0
503882,0
486294,0
956413,0
227508,0
486793,0
11404,0
676159,0
1037903,0
750429,0
117350,0
921209,0
1145046,0
937452,0
631506,0
946238,0
252824,0
613513,0
516161,0
796600,0
396155,0
699648,0
1249759,0
598249,0
209469,0
640710,0
16510,0
1233156,0
113573,0
399149,0
812207,0
808897,0
173451,0
210548,0
640254,0
1154833,0
1173544,0
226912,0
101355,0
1247793,0
1040777,0
1137771,0
202475,0
1004816,0
1256092,0
103929,0
613832,0
729670,0
351490,0
1259935,0
402520,0
1268125,0
877120,0
419244,0
472216,0
196774,0
783511,0
936453,0
180723,0
954576,0
435731,0
1274399,0
210027,0
436218,0
1171226,0
588651,0
192413,0
502741,0
997335,0
648826,0
101738,0
396106,0
530169,0
677472,0
421956,0
1125714,0
1260643,0
1059867,0
556282,0
210373,0
49405,0
232626,0
1188611,0
774151,0
826067,0
983411,0
1004927,0
384535,0
753879,0
344082,0
746683,0
550173,0
1232234,0
939723,0
493046,0
1260984,0
442688,0
681705,0
1176300,0
245356,0
553901,0
250295,0
1219124,0
705909,0
525807,0
1183170,0
944014,0
277752,0
257318,0
965639,0
221485,0
659205,0
298151,0
156247,0
546344,0
1212318,0
702903,0
447532,0
394708,0
777079,0
1289101,0
773488,0
1182964,0
21438,0
1085436,0
411312,0
90378,0
328336,0
1024302,0
662606,0
1265456,0
264954,0
93101,0
657837,0
1028504,0
584814,0
116670,0
256016,0
482372,1
314025,0
125264,0
433545,0
287734,0
128221,0
462788,0
186483,0
878243,0
977168,0
571840,0
779226,0
853141,0
509029,0
23414,0
543372,0
326404,0
490484,0
420750,0
628212,0
1024850,0
171862,0
491686,0
553684,0
69119,0
1214974,0
930290,0
10984,0
1086697,0
104699,0
146135,0
607666,0
968876,0
150775,0
223633,0
863813,0
801749,0
177102,0
281698,0
588026,0
1112073,0
206663,0
621106,0
1016302,0
252587,0
733533,0
1179555,0
1239088,0
1249327,0
20169,0
432310,0
1272857,0
393291,0
89804,0
869627,0
1037220,0
897811,0
905989,0
793566,0
1237090,0
1131713,0
374386,0
376857,0
528425,0
1191785,0
479871,0
752241,0
454251,0
861433,0
469849,0
245931,0
758540,0
1291599,0
937168,0
486253,0
696910,0
177021,0
713392,0
869015,0
876263,0
159742,0
1271098,0
124315,0
998004,0
1094597,0
481407,0
65742,0
246890,0
666615,0
1106709,0
95791,0
585604,0
19564,0
44389,0
468608,0
739262,0
1203753,0
468778,0
921964,0
178423,0
267411,0
1276277,0
502711,0
750961,0
973943,0
382692,0
1939,0
93781,0
294529,0
1107951,0
32579,0
334954,0
1072195,0
346527,0
48480,0
380346,0
765905,0
774630,0
1031518,0
220995,0
483004,0
853323,0
1030993,0
364305,0
1055354,0
45436,0
421351,0
256788,0
1130919,0
885380,0
180435,0
401568,0
672500,0
367958,0
1133143,0
247907,0
249628,0
399331,0
1206504,0
915773,0
356674,0
1026722,0
578332,0
391249,0
32678,0
252222,0
838662,0
652260,0
760454,0
731380,0
1219600,0
537916,0
153192,0
59273,0
498232,0
438255,0
1073150,0
744725,0
23718,0
405984,0
362763,0
506608,0
588485,0
1008933,0
721239,0
514360,0
665802,0
425753,0
785125,0
634606,0
580958,0
596065,0
327950,0
397228,0
5689,0
876387,0
117124,0
652034,0
269384,0
20324,0
532923,0
833156,0
632156,0
853487,0
948846,0
1074445,0
1233218,0
647604,0
891232,0
431351,0
796110,0
285704,0
445075,0
885664,0
488128,0
546712,0
604659,0
458679,0
1243812,0
55061,0
435727,0
1054475,0
1224634,0
1161435,0
888124,0
408553,0
869570,0
791825,0
439419,0
1212593,0
878587,0
44972,0
137619,0
932243,0
1221244,0
818479,0
1211580,0
642875,0
275141,0
424495,0
1156909,0
385912,0
533932,0
664015,0
697873,0
1034081,0
1085420,0
634395,0
1132150,0
1241951,0
453154,0
917527,0
798902,0
1103005,0
453496,0
294448,0
20016,0
1292149,0
982104,0
919552,0
883112,0
998395,0
806609,0
1181923,0
1093740,0
595949,0
941661,0
1249425,0
1224823,0
415649,0
564773,0
851263,0
1284527,0
1174283,0
1174885,0
1230236,0
1019252,0
362019,0
1294932,0
1237610,0
539688,0
1231240,0
378511,0
684915,0
939161,0
1063801,0
1010562,0
98851,0
885616,0
1124065,0
957179,0
646737,0
750624,0
207539,0
624264,0
382738,0
1119503,0
404413,0
213906,0
353523,0
1243997,0
582756,0
241461,0
644065,0
868484,0
288954,0
1162354,0
225381,0
916447,0
872472,0
928790,0
386603,0
1058781,0
426413,0
90135,0
379762,0
1250415,0
948015,0
348716,0
1255059,0
270749,0
459211,0
1023175,0
1101749,0
878840,0
819008,0
739377,0
1105148,0
988476,0
441951,0
299913,0
676411,0
470990,0
68417,0
964828,0
967463,0
1218813,0
689428,0
1087093,0
811492,0
474943,0
187054,0
755555,0
488755,0
886675,0
408664,0
232227,0
1260770,0
129033,0
59337,0
210740,0
34076,0
215060,0
702107,0
779788,0
244801,0
1138365,0
706352,0
315508,0
420195,0
322904,0
1139328,0
420074,0
657977,0
993801,0
43382,0
921080,0
1223752,0
846913,0
1208773,0
521025,0
253043,0
54854,0
93389,0
897074,0
102221,0
687896,0
245196,0
564521,0
1112694,0
152641,0
108574,0
1140812,0
736109,0
1009146,0
893755,0
610950,0
784106,0
408806,0
1023754,0
877970,0
528075,0
1094846,0
500060,0
1033403,0
1222772,0
1079570,0
942899,0
1284051,0
450038,0
110297,0
38427,0
221809,0
611137,0
348837,0
1012213,0
363164,0
1072427,0
208005,0
255573,0
1251389,0
827375,0
1086749,0
119577,0
673240,0
357992,0
1186806,0
1290147,0
195400,0
357852,0
989086,0
340573,0
1190143,0
351081,0
427015,0
324370,0
300707,0
5010,0
1180325,0
851447,0
1196359,0
921339,0
50672,0
339036,0
359740,0
603089,0
59429,0
930435,0
72166,0
580944,0
369678,0
1263431,0
921352,0
457505,0
81569,0
841429,0
347753,0
690378,0
531853,0
474787,0
335630,0
1187857,0
617908,0
642317,0
786747,0
1227283,0
864064,0
1053017,0
1145717,0
587106,0
1271276,0
477718,0
243373,0
116026,0
1132657,0
522002,0
341370,0
1017868,0
1258275,0
214772,0
498831,0
1054565,0
314318,0
1120856,0
350957,0
331595,0
941626,0
1061754,0
668470,0
819101,0
310024,0
1232782,0
192027,0
838918,0
158596,0
544944,0
828856,0
1271836,0
149946,0
916684,0
876811,0
1063686,0
638589,0
521529,0
692473,0
1160660,0
618018,0
1072317,0
615006,0
1138716,0
894563,0
1171222,0
238997,0
617785,1
1048388,0
1219757,0
1220519,0
648497,0
890111,0
615566,0
657863,0
1170902,0
920549,0
641090,0
158473,0
339930,0
868884,0
486628,0
1276398,0
865662,0
363445,0
1221741,0
760214,0
1050271,0
396701,0
1067357,0
350235,0
605655,0
416185,0
1235807,0
140895,0
758494,0
280085,0
730892,0
720135,0
322630,0
323133,0
23339,0
308160,0
400193,0
337814,0
334053,0
283134,0
189923,0
409734,0
1140551,0
31581,0
636526,0
77348,0
315352,0
652986,0
1047735,0
707821,0
670058,0
219077,0
410386,0
1035686,0
157153,0
483167,0
793744,0
157716,0
43965,0
865754,0
1103480,0
1056453,0
1196479,0
472040,0
755141,0
914529,0
405317,0
1228857,0
576503,0
755568,0
308342,0
108804,0
413992,0
1051841,0
203623,0
777140,0
140394,0
549654,0
738354,0
352447,0
668782,0
363167,0
435425,0
1041681,0
355119,0
217148,0
938305,0
463312,0
1153796,0
935146,0
15467,0
323205,0
940812,0
450297,0
450824,0
209194,0
281849,0
507124,0
952059,0
889260,0
384256,0
1091902,0
32495,0
114116,0
73527,0
605709,0
599584,0
281845,0
984299,0
669133,0
435009,0
139295,0
368228,0
745522,0
1044479,0
433426,0
901938,0
1014046,0
606907,0
477812,0
196450,0
706169,0
932733,0
36207,0
1107540,0
804746,0
970394,0
620978,0
1026026,0
372009,0
616455,0
90929,0
1248963,0
1012979,0
43417,0
1144433,0
1171842,0
568042,0
178556,0
1283706,0
375907,0
1189970,0
366371,0
446056,0
1236101,0
1163675,0
1058296,0
460330,0
1123086,0
360671,0
1028606,0
706425,0
288992,0
721867,0
675734,0
1274865,0
843006,0
1029318,0
185500,0
1160402,0
532888,0
438545,0
580458,0
331054,0
1204352,0
880692,0
24363,0
261103,0
443618,0
125202,0
669311,0
558643,0
247617,0
986302,0
1123673,0
392254,0
345626,0
236470,0
1262623,0
183353,0
299267,0
476865,0
1065130,0
669150,0
789923,0
1219230,0
37745,0
1141468,0
1153926,0
469143,0
942465,0
620247,0
1274874,0
247882,0
1286360,0
592581,0
1292223,0
589513,0
967704,0
804995,0
460680,0
387390,0
872621,0
1140874,0
968498,0
109130,0
729885,0
873549,0
1161506,0
790526,0
237197,0
1116035,0
805952,0
192965,0
892542,0
462947,0
1270301,0
1237214,0
272261,0
630340,0
1065759,0
1132876,0
721094,0
1198711,0
210105,0
1264880,0
336589,0
724870,0
378574,0
811303,0
487838,0
786161,0
93778,1
884313,0
690698,0
196997,0
498820,0
710832,0
92854,0
889767,0
1271659,0
616369,0
989206,0
635532,0
917856,0
891456,0
353748,0
734282,0
915408,0
1029538,0
601755,0
1097677,0
1257204,0
1244129,0
962118,0
1164946,0
469660,0
527242,0
621024,0
62167,0
938797,0
725802,0
461131,0
718407,0
728622,0
786734,0
1291098,0
888659,0
82409,0
776219,0
464997,0
958890,0
1214279,0
280571,0
1164637,0
1237088,0
748358,0
698378,0
766382,0
523207,0
621124,0
99112,0
333218,0
815625,0
216523,0
211110,0
632735,0
99287,0
845340,0
973538,0
228356,0
509276,0
151796,0
473086,0
831401,0
797842,0
467103,0
729710,0
336067,0
1191598,0
789238,0
650802,0
1277112,0
747714,0
941162,0
232537,0
416238,0
316284,0
183029,0
1161852,0
967304,0
1265043,0
462167,0
385937,0
1232318,0
236376,0
773682,0
262574,0
838957,0
154847,0
454303,0
206079,0
1173211,0
274794,0
1226887,0
231497,0
592831,0
273680,0
517488,0
1007776,0
1041274,0
1269277,0
378420,0
1185401,0
601409,0
626437,0
299105,0
553551,0
1122016,0
744698,0
370768,0
1075560,0
1139220,0
433760,0
987075,0
1036978,0
1196949,0
108685,0
1145374,0
783781,0
360046,0
913154,0
406301,0
217046,0
616274,0
100100,0
558452,0
85059,0
1033813,0
1003004,0
774835,0
551945,0
1174790,0
316461,0
1183148,0
1117928,0
972671,0
379508,0
872343,0
529719,0
850195,0
254045,0
1043189,0
691067,0
1149830,0
148529,0
891837,0
397591,0
511265,0
558439,0
1279647,0
215336,0
332185,0
1148497,0
572689,0
801309,0
954992,0
511912,0
653292,0
435415,0
15924,0
1204718,0
849044,0
706119,0
98839,0
28615,0
680243,0
28977,0
294219,0
1133263,0
253425,0
1143703,0
1040328,0
909935,0
762697,0
252110,0
1175111,0
917659,0
977916,0
315566,0
526413,0
517639,0
404998,0
59033,0
212963,0
110950,0
663155,0
837369,0
1272120,0
1222073,0
1035972,0
258747,0
1082132,0
1013,0
421431,0
166171,0
259262,0
1205119,0
1186018,0
719870,0
732582,0
858771,0
575860,0
589401,0
206772,0
568276,0
1214776,0
1249168,0
775730,0
1288590,0
1223677,0
1144551,0
567584,0
642817,0
1126322,0
569572,0
1160706,0
1245116,0
829421,0
801578,0
1129385,0
188213,0
893085,0
558909,0
1051785,0
730596,0
921319,0
981483,0
729597,0
660255,0
1013670,0
683861,0
1103244,0
619137,0
1087554,0
459359,0
13000,0
291857,0
998842,0
36356,0
416252,0
42822,0
660054,0
1230125,0
335308,0
853595,0
768106,0
545575,0
975481,0
1274402,0
170777,0
78983,0
505023,0
172797,0
265258,0
205772,0
356706,0
1041161,0
1153262,0
839988,0
1085111,0
5488,0
420026,0
964823,0
644257,0
199278,0
351487,0
121575,0
470841,0
123560,0
305745,0
637502,0
983843,0
1132554,0
917619,0
